f6e013f5-ed7d-4691-897f-04da0b2037d1	a4ba20f1-94c1-4da5-974f-72f3389af6f0	01cae6dd-3b93-4abd-9f17-5fbc6a82863e	1d949e2f-8bdb-48b7-bcf5-171c37d9ad66	91cf56c5-dc13-4142-bed9-b9c342aec504	529f3a3a-5ef3-495d-93af-4aa316b2cbf4	4c090804-bb5e-4935-a9bc-85daf08dab41	ea26a9a5-7f76-4e80-ac47-2d2dee95a8e7	f0f57afb-d1d2-4de1-b05b-8306ca7ef9a5	3fa1e12a-e500-4478-8714-1581df255bb4	1e626f8b-ce4e-4a6a-ae29-82e7ec86b8b8	54e030ee-294e-4eea-a177-0d3cbc65efd5	bfede8e1-e9fd-434f-9f74-7b1cd424edd7	3dfecd3b-2532-4ca8-ac85-63465dd3e03e	d2b9638a-8c15-4d1d-b5cd-3efeeeed0f2f	631e73ff-42b9-47ca-b2a0-8dcc7558af6c	6813c146-ca62-4ff7-9add-01d23ccbeff0	6d7cb714-e814-458b-82b4-f83edfe4e901	25419c44-26ba-4084-9e13-3303fca5bb1a	ba26be3f-c2d9-4103-96e6-eacc0ff75afd	265da01f-bce1-4735-8184-43f42ba5f34b	985f49c5-a0d2-428d-98f4-b458b0c2c0da	ae015e92-34c1-45a4-818e-c5bc6d1100c9	074be6f7-95e8-4874-a959-f6ea3c4f9a57	e66fe6d2-f209-46d6-bee7-ac23ba1dda5f	76c63789-765d-4413-a79f-a1762baa2627	1a5cec06-30f2-4b70-9da0-ddfe28efcaea	4509ee29-d50a-493e-94bf-ac283f46c0dc
714.9770568923	162.9278467822	605.5290749669	117.7278402821	280.6138724865	489.6900773193	298.9787382982	71.7143027192	48.8883311387	183.2407350815	373.3899279245	108.7285427193	82.7700283046	2032.8270992254	3173.5191633266	2328.9769689136	2196.1015395501	0	0	0	266.0282792696	139.6750410811	128.43693690999999	329.6953914151	298.0634966454	161.1975074778	254.6871141591	155.2706343535
662.2184356611	157.2580374371	387.650025791	333.2807730239	171.7928159942	133.132121215	406.1602562138	0	0	0	0	0	0	243.9320093503	227.5400901188	284.3052520991	1195.0358365904	219.2908442937	294.769429202	286.5182931791	0	0	0	8.86190674	56.6078975867	0	64.7810828686	0
659.4076502295	385.5431292979	906.8343869148	384.8632931922	530.7888971006	296.7827915603	611.6518173722	408.1204651404	282.2385813874	528.2953299719	285.8995736641	245.4903566461	544.8834376468	485.3466763006	626.7942049429	454.8069702588	355.0318119501	785.351112928	1189.9561467627	1255.5997590905	247.0035216446	216.2773772111	365.1348495176	237.9181670949	593.0401740244	589.1399636676	337.3321013096	661.260330701
650.0267191626	202.644426282	458.1676992536	48.1966262852	185.8881792364	104.9513615325	63.3917273963	333.8907374475	337.1409591672	580.0538426698	331.3734091566	826.0354467139	521.9844877725	324.4836800352	405.601707192	574.5031676723	292.9081000485	56.496231783	110.9612298301	137.3397859741	29.2903098725	515.117474007	387.2577713618	784.1684907693	1001.3707136427	958.9001859579	297.654396091	561.7809243266
640.880903351	198.2765350087	529.6573009439	152.6149494031	316.4408124893	490.989251754	323.7100654483	103.0016237762	63.3191448902	212.6019981297	410.3381914971	130.4934965458	106.0678592888	656.8157136559	498.6810106303	789.0464371008	544.6439593048	0	0	0	240.6344333926	145.6929412376	147.4131109682	357.3151615761	358.3874177056	198.9557313442	264.6151305544	187.0109693536
628.5388776103	512.7526211633	437.1247404394	497.1332514278	394.3695808103	539.5774426655	488.6769059731	1154.2841061869	2208.8488177557	2036.0728709041	2211.2407491843	2305.8498774354	3440.3809513144	564.4073557304	514.3135651611	694.2232794681	361.9268891415	390.9627406882	265.7261309464	336.7248930655	711.9931078111	745.3219422099	1282.9503712209	1783.4524712637	1355.3766946857	1628.1179050303	818.7741327062	2459.3572357795
611.1918316884	222.5192819465	990.5008632425	212.6780916765	322.7281996234	61.5325465695	189.3530765266	469.5151792275	463.6993907112	618.9381670067	434.2046475783	109.2055571266	128.9674044799	0	35.7990223364	108.8882788053	34.3822949544	0	0	0	152.7690078928	142.919643647	176.4140681706	188.9281813945	354.5169534451	251.6702364364	116.4633752103	233.8756213194
605.5366937106	693.3080800023	564.9200583407	542.9406263851	396.4626117299	786.1056366068	424.1961211536	315.7127833545	211.0702772393	457.5056286435	1485.1934567479	243.0949255149	253.5205941264	1042.2875694775	1109.6827515951	1297.9849083441	847.393933655	136.231891223	191.3480048414	303.0085896841	502.9595981068	237.0829955411	484.7576069882	620.4331895768	817.8821267544	461.6839884462	912.1009993907	430.7590261483
601.9932708011	91.6548427449	652.5990477512	289.2641131098	612.4316344565	133.5326105628	746.7840540505	0	23.1483790962	33.7089454002	133.2919717724	6.329180644	10.8691083829	42.5881873642	75.8559123951	62.7330430141	14.0048792646	0	0	0	146.0928157909	247.7111506652	641.2896071516	469.76371908	160.6883987239	60.4526905909	115.4785485782	59.1486362992
592.1078998291	147.4628895182	366.7660418969	373.1071453033	258.6263129312	69.9024647879	318.9815463101	186.5421352056	157.2822812821	181.3355272326	39.6354772723	184.8237925718	90.6828013406	115.8587141142	155.6762570698	231.6003895523	156.3564187646	192.1950893794	242.4109728309	248.6622603345	81.122624265	137.0461223534	233.5048496934	180.5633805937	246.2044446898	174.3794747294	48.3339456114	183.138084328
592.1078998291	147.4628895182	366.7660418969	373.1071453033	258.6263129312	69.9024647879	318.9815463101	186.5421352056	157.2822812821	181.3355272326	39.6354772723	184.8237925718	90.6828013406	115.8587141142	155.6762570698	231.6003895523	156.3564187646	192.1950893794	242.4109728309	248.6622603345	81.122624265	137.0461223534	233.5048496934	180.5633805937	246.2044446898	174.3794747294	48.3339456114	183.138084328
588.1454935161	322.858945625	514.4784855727	164.3401873896	371.1264591772	832.9766811412	204.2874625891	142.8090238242	33.3369348326	167.275987753	605.0648485952	70.9120584809	71.0929365758	1569.1498876165	2932.4727482294	2149.5582522445	1363.3032780936	172.1058642627	236.170099134	288.3189425722	198.3456155754	96.9499369978	93.6363883768	201.1512690299	242.1706767601	174.6784115713	395.0468965237	85.905387545
588.1454935161	322.858945625	514.4784855727	164.3401873896	371.1264591772	832.9766811412	204.2874625891	142.8090238242	33.3369348326	167.275987753	605.0648485952	70.9120584809	71.0929365758	1569.1498876165	2932.4727482294	2149.5582522445	1363.3032780936	44.6292861534	36.7794552969	68.9618665827	198.3456155754	96.9499369978	114.7533388734	209.4485768474	245.5858807075	174.6784115713	395.0468965237	85.905387545
580.1088026196	1268.2965971067	698.6138149294	865.3071102664	1740.9873999445	2898.1936380571	971.8201637979	557.7961791516	336.6530979615	801.8336197517	2087.8529020865	494.5824511438	444.4117655736	1336.5394603617	965.4213414935	1167.6273423506	957.5896180723	1157.617944554	1101.8086248184	1631.2266009194	1007.2649470891	348.7308030515	492.5472019227	1026.2079531278	1202.4611028291	779.2848861923	1310.0473395917	562.3447717271
546.3932569155	456.1434172404	595.3741534567	398.8998771435	503.053667285	370.9907476781	748.9043341464	193.5741937875	147.8864689358	257.185237891	179.2321704996	163.0564613226	129.4958194678	535.16225075	425.1099718753	804.6373174732	172.565140812	463.3406100559	416.0343035421	489.1901011199	49.508047495	60.1698355884	126.1004936153	198.304434386	378.6006774895	390.4269647373	98.5329983997	180.9692518367
529.5507369438	188.3742452822	380.1151148928	280.7621719179	242.6505613273	262.3958224882	326.5414275348	245.8064484072	182.5408356252	129.2671673142	111.7159915785	179.3738124814	105.0045848373	302.6750202795	207.8486245598	314.2756795089	157.5471372098	194.3337301325	300.0172484281	325.4584620828	111.1918318827	106.417149245	310.9257870943	202.6984951842	362.7910187267	136.5843982418	100.2392206092	261.3996721266
470.0476255228	108.602933798	290.4725395328	217.2423805015	151.8691875409	41.4528770371	309.0131130846	29.1601187649	121.2017397695	46.3335507189	25.8202802319	61.0111843476	105.0045848373	138.0189730094	146.4242718664	205.7297757248	138.1229595158	184.2473936993	248.7369404446	248.9577985567	37.7781909025	77.9084932472	103.5713950298	49.2794907483	48.5394209342	90.4029849685	0	80.9333305418
457.0873491799	391.4061008722	398.0470232822	424.4490488188	341.6580868754	152.935017982	457.365189344	120.1731892719	190.0060353793	240.6289971907	289.8160611239	170.3998354665	121.933681302	258.4232583	383.8290610078	412.1632959734	309.2359962747	354.5457175763	322.6021536813	335.8305387075	96.1201756239	270.7818171771	283.4438832571	320.0478857095	97.4011822417	248.2557425365	109.506397094	101.6269146732
399.7014935311	1347.2340938272	659.0585738363	1474.6975283322	1243.7177972371	1381.3495085242	1216.3996036368	0	0	0	0	0	0	1546.8333572888	1653.0685245516	2193.3876353233	1631.6387000373	1102.9862761375	1257.0350481615	1403.7663497477	0	0	0	0	0	0	0	0
364.3931786575	115.1803187099	469.9052911214	68.9040023603	128.4468152699	16.7869716312	159.1957767987	158.0013032672	189.8407036177	230.5932681026	23.0054702526	110.7867481747	59.2538315476	0	30.7268774649	23.4438160061	10.9442849184	0	0	0	6.7463579574	160.8831523725	99.9311587894	227.3180973334	47.2755697412	133.8627542391	20.184939869	27.705029572
337.7206142044	133.6091484814	398.0470232822	89.9877531035	99.8999993508	55.9613515454	122.4754746081	77.3176171396	85.4122217794	39.0106178457	0	0	0	0	9.9054225139	33.4436166028	7.9237530522	0	0	0	0	0	2.7011558689	0	0	0	0	0
336.6397747522	697.7876778352	354.6848891135	278.5672614444	263.3162030937	684.8656923543	288.5756703548	637.3726264797	537.4978867168	951.6084360808	1307.3888578663	450.5536613386	678.1387175965	450.7351768733	335.9499537223	467.4923677602	386.2058646943	238.7412398577	226.8656662035	390.0083843386	518.0112574326	309.9568800487	488.3780778762	1055.9550790054	977.6856448817	874.7253702259	588.4636745497	805.6414901338
298.6185772151	136.1328766476	332.5237675872	90.0605165848	103.4045303322	59.5086785275	121.9281485879	85.6338322575	101.2527989697	53.6758060057	0	0	0	0	9.8990255964	33.593256224	7.9310578273	0	0	0	0	0	2.7012940325	0	0	0	0	0
262.8322664887	763.2042966292	276.6298897508	417.8629709234	668.2467208309	1031.5239460891	487.7668132293	222.607392399	99.5435500684	288.0175001756	928.6690183623	262.0081533375	201.9202045579	597.6065063667	393.2597969508	682.7242444996	414.6279680802	351.8690353693	313.4205144386	463.4568703243	515.8162138697	330.4758529305	562.1316280102	733.5310615741	611.1330258075	366.5650895779	630.2540465068	270.8195467259
254.5742086172	542.6876269603	267.9448379805	211.7795360131	199.4370197587	534.4843541454	218.1936938493	494.5684357386	411.0601593695	741.6146332503	1044.5917250036	343.2032630186	515.9527402747	345.0914652901	253.4473535676	355.4014782191	293.7027899315	180.390749645	171.1790125427	294.9938175647	413.4684167532	241.462236995	387.8324832979	832.82155332519994	776.8379091555	679.0924191323	464.5002593667	618.5707507942
247.899070022	317.6309647096	190.2242577209	219.5706729038	312.5023711168	82.5701819027	248.0436207733	295.3312289258	211.7791002302	296.3055888265	177.055711807	18.469462789	49.0955040773	0	55.3721163289	223.2258014448	156.0568114367	0	0	43.4129177539	50.726836144400004	16.0488252157	67.235252482800007	67.4076597767	199.7043841615	152.5179007442	171.7647942605	90.4334957929
237.9764741199	481.2461620584	223.7430976519	204.6208597251	100.5276175329	554.4333738711	381.8428635911	249.4023386042	136.4783621609	342.0272631719	594.2482432629	173.981279784	264.4413560639	569.4780607586	217.6292884266	438.2961710674	294.8386901169	205.3434161366	237.3494450133	237.108574838	306.6657353032	198.93383217	320.426247405	545.1467680256	622.4352293348	511.9801836958	584.0730283722	152.9571672673
236.3017012709	240.7029200939	0	320.6025085239	148.1096539213	737.6033770378	114.6437566062	2627.8291499158	1893.9917866828	3427.6690382275	3618.3182614769	2394.6804215571	4132.829982038	1120.5576627476	195.1653298898	186.2171483038	132.0659423309	89.3073847431	146.5261754761	0	1477.3451958018	1442.4213077404	1957.284062264	2600.9089598518	3351.7353047764	3166.1659391699	1521.0934167908	3395.9150872207
235.0871528631	489.8422931599	222.793875596	193.7676232664	89.6403154286	627.3481968426	364.7143464598	260.3973479647	236.4292273496	521.2366956243	652.0636932769	251.3429204995	513.1687643959	612.1749268599	288.7434148365	430.4588430874	283.8565836776	182.6098080291	210.8316681981	278.5748031665	493.3544265348	353.7094587587	482.9706251336	584.6944686524	687.7388444725	843.2649098878	868.3272811689	477.8310712222
212.5022127298	637.3146882317	217.0269340542	331.5590698766	527.9602494043	960.9555395319	380.8261055449	207.2675523133	88.6204537899	271.8696787305	837.9643352615	243.4463121299	216.2203570256	520.9148125848	312.0621726798	552.5262447432	333.8308003334	345.3820858878	252.8404151032	369.1032964989	578.2216910917	350.7549703543	558.2287984295	805.9326610554	619.6449666304	352.9058219811	633.1580284506	243.0269953549
209.9814098871	441.4836808367	196.7416870262	188.5469387685	88.635180378	467.4205966633	353.2223395948	242.3885451625	129.5141818151	327.1079764477	495.8250342124	445.0350471212	274.9542844196	572.723046027	197.9932252875	414.7861577064	279.0948965061	183.8640478457	212.7241367453	211.1201301547	176.069925458	555.0755786725	231.8572775321	1032.2398444488001	576.4846818543	778.9792918312	341.7396882485	229.5348374856
200.4853579324	24.2778351369	135.9012884792	61.7648273547	30.6636112723	0	93.4280536731	212.9319478222	56.1223741861	73.8263500828	15.0743299922	128.2650763428	69.3774683692	33.1254844898	157.8979261546	55.0232018138	122.9231022638	40.0293321252	81.9305632402	24.880890107	0	105.2582241304	28.4909056778	28.3974907573	51.0206118616	77.8627730519	0	59.6062575155
188.5594131624	527.0563403729	130.6864140995	474.8827814942	487.2630021901	610.3182829649	271.1637394843	322.2264603702	208.1529930054	278.2608718863	573.4193940113	16.329580711	134.39268482560001	801.5056059649	172.198505084	577.6045439825	342.2727908531	152.7676124543	139.7281174092	177.4040191611	349.9757778152	130.5702170604	242.0416288016	391.2261159982	639.4493854204	384.4454160376	566.8908966513	265.4169410498
179.3957521886	629.5224300899	192.6070152285	299.012201183	534.1544341409	974.9345498904	351.7996092662	169.9368584001	71.4234331832	224.5194209534	1085.2592465036	200.83783277	179.412295348	488.9183060472	292.1013066686	514.5193752705	311.4904131021	244.6027696575	217.9416873996	335.6530101109	496.0444522321	292.1535567013	466.4895921705	694.2996265561	532.3229518057	292.8008145285	573.0541142112	199.8703057222
179.2534050711	621.2078297057	192.2535397228	297.1550086224	528.2283301002	952.4989065206	350.3520400207	169.9198534227	71.4486624897	224.57862717	748.3734649437	200.9005621936	179.6617932551	483.4407614241	289.8919942421	507.8807312997	303.0561215859	243.8129113954	217.3448746098	333.8824804194	495.1787238564	292.3512986836	466.7744408014	693.3308716712	531.4256902498	292.9209162398	567.8717875316	200.0132071241
172.012507895	125.8929006616	168.7390333068	108.3035613042	56.2947169061	121.9861818168	39.888845819	71.8931107027	108.0601373546	242.9455438446	266.5730951694	122.3841261926	113.2185353871	157.7486249304	183.9909566229	226.6404256807	77.0474482648	133.5074219949	78.2553842794	202.8853919742	203.8307441516	228.5837411475	219.2108903306	216.6774823411	332.6903535163	427.7189733457	125.2598001838	179.6587968139
160.8553694665	309.7358990407	130.5738636595	126.4189913286	58.58189692	390.0919149485	233.3375828866	233.3763786336	351.2011714276	213.241680943	426.0731245125	239.7845621542	433.383457337	390.9877536941	131.5980081585	279.939487112	183.278347701	242.5335814713	168.2145372932	195.530359124	337.3962460608	554.0493012673	816.6589661184	869.4825605408	470.9025804468	436.0661084434	574.3650792176	289.0524497254
150.7376705275	342.4633465356	105.837861068	339.367502599	359.3798354803	284.7896842717	212.4182013606	248.9660849008	161.7112611731	219.1040193679	346.6494915059	13.3227153622	108.5403520748	520.9678529982	138.2328254815	417.1900825415	256.3154101651	122.6223484179	112.9248980549	143.1211656246	178.3866436599	97.2094523826	121.6609604717	268.6010484113	440.1304267262	300.3426332827	299.0355143419	213.0093548466
137.9406787678	281.4307636897	227.2469871278	47.6944125818	83.5998582061	95.6205977302	117.9828264373	59.6442631706	46.2077846916	58.1929293245	330.5100497989	94.5566444924	0	182.2087963187	273.8400514443	426.2939947076	205.4455226241	224.4086465438	230.6032248024	364.3772477549	34.4457997731	183.7327779869	378.1230143629	333.0770818974	109.0269573055	119.93310846360001	62.6547423502	0
135.4984506732	279.0083477215	146.6984721959	87.3996062671	94.0129859648	152.482987603	79.5989749893	62.5338642828	19.3890755381	61.9282436638	184.1210476496	17.2285469397	39.214859441	133.5065521996	157.3568619014	134.6226216352	127.1248695389	89.6622326384	69.4019565596	118.8243761828	45.5981482746	62.81862237	75.2801116128	127.5539666564	122.42114431	105.6528073629	214.4748681926	114.6145251787
133.3502087791	61.2004581413	0	0	86.1613215809	58.2883097384	94.369179422	0	101.4826272836	0	41.4788449411	336.4507220117	18.1759779932	0	73.8155052059	78.5557474827	0	60.9482622012	72.6711542036	0	42.0264419045	0	24.6473670549	190.2960198117	27.9021509698	83.2892481973	74.4358300691	75.8898413943
127.9571219183	179.4015855525	114.2314142022	79.5115178918	43.137109986	76.2290830843	60.0015616863	214.1770550725	300.4688034032	253.66290253	394.4020154303	214.7744508222	403.7631018868	105.5347070482	153.4970131867	221.5633937369	60.7741741596	179.6842096869	131.9460317717	158.0448428604	321.3334869682	552.7690020703	792.8028835779	890.5596848503	366.6808576551	419.1197105949	275.977755601	254.6715156368
114.7841571811	273.5634319834	94.7425208885	70.7042966414	206.2524028358	295.9507287107	119.4152286767	0	0	0	0	0	0	205.9958236329	238.1700766151	346.7291688234	177.5011507628	185.5591301461	132.2887880314	164.1687890399	0	8.9649066032	0	0	0	0	0	0
114.7841571811	273.5634319834	94.7425208885	70.7042966414	206.2524028358	295.9507287107	119.4152286767	0	0	0	0	0	0	205.9958236329	238.1700766151	346.7291688234	177.5011507628	185.5591301461	132.2887880314	164.1687890399	0	8.9649066032	0	0	0	0	0	0
113.4834861273	163.2308367353	141.6036781048	258.8107188421	200.1406950279	162.9942698863	345.794781702	87.6227823427	41.1349696583	149.2038448795	544.8940763501	104.7080961717	138.9922583074	140.0145362821	121.7391170071	195.6381198184	116.0810391524	99.1956119794	108.584036634	126.8035697084	151.8455966435	167.9936576096	146.9023532986	210.1706032045	265.7875120071	206.8905607518	272.5149760359	143.6269938187
111.0323018087	225.0867463812	88.8294533506	87.4146873453	85.9663714013	144.2497548004	84.9999309545	0	34.4714421982	62.2739948112	278.3600754873	29.0589820959	45.1813196046	147.1258012659	132.5300587554	167.4445398452	60.423998384	0	0	0	118.6011990685	30.4328695927	43.6302958458	112.7244365484	72.8193581069	56.1119568575	141.3865716881	30.1296165462
110.1586242833	642.7087588131	136.3930038457	231.3462534787	357.923084397	788.0559919044	195.0555673145	196.9074549127	145.1075584102	228.4598239784	771.0846865482	184.1808749854	103.0724777626	640.0875683203	237.2975188284	582.9305514781	368.0049106835	118.3429773671	104.6586935186	234.7010894973	273.6802258551	99.3001249026	207.2559483058	467.5597549983	572.8011343333	305.0006395595	569.1307136484	206.6042927241
107.4437113398	208.5891381685	99.8902393674	119.7463991873	159.5225824415	474.0890825838	174.7858292869	143.2185195557	0	224.6557718602	753.9981814755	65.5680129773	174.2380687429	304.7118387437	63.9667061356	261.7141953957	123.4503964466	220.257919261	121.2714346123	210.4937562162	203.6605688764	29.4474826487	67.2406409785	237.550406657	424.0505698226	289.110775675	452.7534893727	201.6832985695
106.4215903304	81.9636767243	88.4545981558	36.0732602186	29.4703815742	0	23.504934986	54.2274754917	125.9919103453	169.7650117785	231.635334631	123.7450967324	239.6672886673	44.5155854319	61.0666340028	143.1017871063	45.4558911176	88.8605384661	54.3783458602	126.1999519565	238.908541067	210.1415445895	259.72951715	242.4418009695	285.1799425147	334.8151112807	104.7028406204	201.4471090804
105.8627261591	350.6701197858	72.3008978048	304.4971600976	290.1724117498	450.0282929292	154.7939653624	190.4918072245	127.4328507618	163.7658842564	709.7391126027	8.9597385324	75.8651085254	614.3895985054	98.3724377576	396.4951329709	222.6822929219	85.8984204898	77.6160110896	99.1504242969	191.0094173979	75.0267519689	110.1615857221	316.4107745716	395.6982526683	225.002606395	398.5747585591	152.2627230986
88.8790369588	326.5044735781	60.4830339806	266.8604376921	252.375568004	658.7823058764	130.9863417995	162.06487496970001	106.7745407979	137.8284221269	678.3045572942	7.4693836114	63.3127539591	569.4487136627	82.1730857049	341.1251084637	188.9666069315	72.0082354757	64.9942463929	83.0212641928	215.0847152022	64.889609626	122.3078561908	273.2200716635	358.936741733	190.6308295473	466.7590155924	127.4910722261
85.0848996791	166.3588778111	76.1370770873	51.1638380735	261.9471213824	79.4161950504	81.6223734346	0	17.3887915226	31.4163935318	144.4990180711	14.6154644406	22.7106469001	78.4178142939	84.1290447698	127.1495221605	42.8190232537	0	0	0	61.6509447931	15.3718535952	22.0516565735	57.5570159018	36.7956149284	28.3004344663	73.9502306191	15.1309408885
75.8280756125	266.2366905332	68.0327856905	101.1606348751	230.3552968814	294.2207534589	130.1168335973	0	0	0	0	0	0	189.1944100137	211.1200867528	311.7138203758	186.5838955622	164.4784089216	105.9771677358	162.7153487014	0	8.6615361908	0	0	0	0	0	0
64.4222571509	81.7752139307	0	0	0	0	0	421.1016990633	527.876883444	699.8317535459	305.6134866823	936.3401103517	489.5128454435	0	0	0	562.0664592221	0	0	0	59.2727593652	153.9019959527	42.807845679	348.7535868764	370.0991457752	695.9647250189	107.5306046064	1113.858178486
59.4597635298	0	39.7740859011	0	0	0	0	80.2875850006	91.6127337047	116.5648338228	60.6029767511	84.8344915727	101.3859155403	0	0	0	0	4.8531298941	0	54.9154098868	59.0061259693	58.2105185921	95.3337289491	117.5755198007	200.6024192255	128.1424839807	66.4377467495	133.5558283944
58.8605344036	66.5807861848	45.7149902024	11.701669065	0	0	0	0	0	0	0	8.8095634013	0	52.4733231102	101.5675506309	24.6769910481	49.9992224054	136.361509015	156.2866688839	211.6008806997	0	0	0	8.8643521922	15.6377606284	0	0	0
55.2814114661	0	0	0	0	0	0	2115.7166233783	2317.2302456964	2270.7518865783	1257.2608384959	3147.0285091683	3964.1486993837	0	0	0	0	0	26.8767175744	0	450.1921994928	1176.4282108047	1162.0138462235	1612.3002812103	1548.1160245637	1721.7172487104	373.1721800317	3064.8727209496
50.4281427841	358.450694957	109.6900969809	361.9157789042	358.867213922	322.6938893926	154.6898030315	247.740488176	922.3007373835	302.1125692834	716.9811311504	3284.4378361316	214.4293676906	291.3056912142	126.8641551611	294.5464226604	303.8361478415	98.2690197286	56.2079955266	111.8791832691	192.315693541	347.8362433262	275.3364715337	1537.5998727876	432.2825943626	443.9028610876	277.1039001352	193.0673626644
43.0299746884	54.6954054784	0	0	0	0	0	286.618932474	363.5370979883	482.3207945314	205.9723470184	643.9654157611	331.7668236945	0	0	0	383.5618312485	0	0	0	39.6408530673	103.3597557123	28.6015312462	235.9127177806	250.3299881123	478.5523517176	72.0832789306	784.9436049752
42.9451425136	426.7667323563	95.1295507677	359.0287881146	355.0582932848	536.127177491	133.78917755	957.8251097662	2039.2205275855	1850.282965496	1085.063831284	4420.7666229588	4578.1948958239	256.1266116219	106.7902642773	253.1962029795	260.0258809548	93.0843452185	49.4261837059	101.0844543473	291.9690101126	377.400792114	337.1498653601	2157.0908965722	642.0568457382	1079.7203616532	541.6450165569	2295.2443970541
37.7163969811	0	0	0	0	0	0	1843.6974712955	2065.5681884925	1914.2071384927	944.2304686489	3164.5542218982	4360.9810994056	0	0	0	0	0	19.209659851	0	334.0584380671	993.5743876447	909.9626229448	1399.7411924569	1166.3955628263	1516.6831030685	262.8695565563	2876.8521698668
33.0550947136	76.6340817452	34.2005117907	146.4164897804	76.2772241586	170.7211083792	131.8446912733	21.0376397228	10.5412220405	34.4799893433	40.8905671389	0	0	234.5665689595	33.3255189903	93.6209701551	47.7928300614	36.0285926838	20.6789893915	27.1319170789	27.6336604464	0	35.2136098316	33.868426623	58.4793005906	27.817802373	103.9857309675	14.0679779754
31.8198331218	268.0791103018	95.8606840274	69.4678313697	248.9291350875	329.6894291743	94.9027760935	195.620882047	69.7071701955	229.813939203	412.9510717183	82.0898716164	43.9856165106	159.6580548006	57.5844092473	347.3308715073	185.2575579149	115.0566111104	57.1070745841	80.43859663	190.1717614526	65.8389666212	81.3512094479	163.1395512425	204.2423717239	101.4167681374	381.7650762384	101.3203640102
31.3739401599	0	0	0	0	0	0	709.5285038558	1199.0454188322	1241.0604555939	507.1873219977	1361.2175552565	3254.6892785637	0	21.4036214446	0	0	0	0	0	46.3777532082	148.5353209802	90.1156459903	608.5264111803	400.5301297326	890.1309287574	98.1973650603	1684.9544544047
29.9593830758	0	0	0	0	0	0	792.2677706934	1195.4152835309999	1214.8783650708	525.6531898792	1452.8502380057	3004.7996687443	0	0	0	0	0	0	0	59.9775620694	188.5583748056	119.3965874586	640.0080437793	463.0341419403	855.7120917275	112.5651856952	1688.6910773889
28.8244272009	151.0234106846	0	45.3554498941	63.0065221061	0	45.420062782	72.4797561402	0	64.4481455019	0	0	0	98.3873289893	0	0	0	0	0	285.4067546417	58.4861546773	0	71.9611359443	108.437562002	152.5174879204	54.5268985494	80.6769311544	27.6305436584
27.0857506667	0	0	0	0	0	0	386.5849117364	351.2835669343	196.3349846686	160.3300829373	1230.8097144818	188.5101864568	46.4787586353	0	0	0	0	0	0	130.9905381294	267.3083881454	393.6559709186	713.1180782627	431.8312905432	222.0578117122	117.084616883	458.3758840695
19.2207056241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.9103879195	0	0	0	0	0	0	1216.0372767316	1323.5053709373	1244.3232983967	617.3632044128	2092.5084082093	3007.7846226555	0	0	0	0	0	9.6213120692	0	199.7935372654	611.5647808328	583.8358619647	859.3999683952	778.7365847356	929.3216556919	168.0632417827	1937.1152044565
18.7962937661	0	10.2084146694	8.4787292638	23.5268221864	84.5878106213	8.1269073416	208.395095753	106.0988925113	255.8813320942	408.4670121664	96.854196733	156.0820811961	19.5573731303	0	0	0	4.0985815237	0	9.4460641875	82.4920559385	91.3475012935	33.8514457084	371.9747123389	356.5001159316	260.3166342523	165.4112713077	148.4396509692
17.5845138524	30.144765367	8.0499304006	51.710813885	242.8718415506	279.0283084991	56.9312153198	608.8750125514	1070.9108698194	863.9356385511	377.7339173311	1504.280789402	2166.3725399195	72.623434437	22.6795510887	0	15.8216989754	4.8424866386	0	0	246.4437180449	325.103787152	510.5233952822	647.6879750749	495.7350874366	541.9091767711	172.3858492177	1067.3942692366
17.5422254828	29.9298114983	8.03338159	49.8453843355	183.2874997778	250.7932113552	56.0789171572	553.7029840905	463.4568851539	552.9559338688	301.0433580535	742.9435958672	564.5089575284	70.0427053974	22.3780259805	0	15.4726993111	4.8388629383	0	0	224.0742815358	294.1308043184	484.8909905081	500.8521569749	463.5009558167	467.1735793816	194.7031351822	898.5041561495
15.3145520795	102.7979131311	0	88.7481856731	89.2080270325	82.3013843361	84.9774082003	9.2752128803	0	11.9324542819	53.7886972734	0	0	26.0201460884	21.4673786931	43.9723026065	44.4250468506	17.6986289099	0	24.437264906	42.8418504994	10.7304170043	0	23.2614948358	39.7271361521	0	34.6763005519	0
15.3132742666	0	0	0	0	0	0	371.628486639	331.6875417487	190.6362783214	156.1054331663	1100.5205084297	182.3831598139	0	0	0	0	0	0	0	127.6166747454	257.083879282	380.2661264821	661.2126083049	418.8687579953	215.8310567238	113.7612529713	441.2234922659
15.1647967125	202.4760556089	25.3274798811	27.0336143758	39.0447661328	428.6161668513	12.5781594623	0	8.9672498847	56.5048616553	163.322303551	0	11.8114648128	9.8736393621	50.0956574295	92.0188582001	40.4384875946	35.3274845715	57.6505063284	62.0090892049	25.3630586401	0	0	21.9732501648	41.1939509313	21.9099262945	55.4749900991	20.9336979619
10.231660908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
