feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
PWY-6353: purine nucleotides degradation II (aerobic)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.10358764631304401	-0.0790482208289689	0.4879351733104276	0.9612564574683469	1	0.9612564574683469	1	NA	linear	28	28
PWY-6607: guanosine nucleotides degradation I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.0790482208289689	-0.0790482208289689	0.5469258873845387	1	1	1	1	NA	linear	28	28
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	sex	Male	sexMale	0.03222313751754284	0.04578625111111673	0.22633126629091269	0.953821684535124	1	0.953821684535124	1	NA	linear	28	28
PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.01581088512918452	-0.0790482208289689	0.9343864300472868	0.9478288380935835	1	0.47243832709356004	0.7181013461941467	NA	linear	28	13
PWY-7013: (S)-propane-1,2-diol degradation	sex	Male	sexMale	0.07700660332041911	0.04578625111111673	0.5803779772138493	0.9580938080881358	1	0.5741973600185566	0.8047988441080888	NA	linear	28	15
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	sex	Male	sexMale	0.04578625111111673	0.04578625111111673	0.41138967157174583	1	1	1	1	NA	linear	28	28
PWY-7356: thiamine diphosphate salvage IV (yeast)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.07545263430980548	-0.0790482208289689	0.3514535077045874	0.992297910706436	1	0.992297910706436	1	NA	linear	28	28
PWY-7790: UMP biosynthesis II	sex	Male	sexMale	0.05059888812972301	0.04578625111111673	0.028752973704096938	0.9387551765050812	1	0.9387551765050812	1	NA	linear	28	28
PWY-7791: UMP biosynthesis III	sex	Male	sexMale	0.05059888812972301	0.04578625111111673	0.028752973704096938	0.938812166078747	1	0.938812166078747	1	NA	linear	28	28
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	sex	Male	sexMale	0.057340469741792965	0.04578625111111673	0.19333737682981814	0.9544113131611056	1	0.9544113131611056	1	NA	linear	28	28
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	sex	Male	sexMale	0.07566639452349956	0.04578625111111673	0.3034775370215757	0.9233487163953318	1	0.9233487163953318	0.9982958524663815	NA	linear	28	28
PWY0-1261: anhydromuropeptides recycling I	sex	Male	sexMale	0.04142322559774069	0.04578625111111673	0.2091961934070666	0.9839776162958178	1	0.9839776162958178	1	NA	linear	28	28
PWY0-1479: tRNA processing	sex	Male	sexMale	0.08627744210237968	0.04578625111111673	0.548090902934974	0.9423147034533093	1	0.35626858661900074	0.6052930578782002	NA	linear	28	17
RHAMCAT-PWY: L-rhamnose degradation I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.07938126709822244	-0.0790482208289689	0.18369145322580022	0.9987861471093837	1	0.9987861471093837	1	NA	linear	28	28
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.04770449240079098	-0.0790482208289689	0.5878231368882059	0.9585861411087806	1	0.9585861411087806	1	NA	linear	28	28
TRNA-CHARGING-PWY: tRNA charging	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.08304957664627259	-0.0790482208289689	0.032191857751810916	0.9743487665695003	1	0.9743487665695003	1	NA	linear	28	28
TRNA-CHARGING-PWY: tRNA charging	sex	Male	sexMale	0.04067500242766013	0.04578625111111673	0.03227429542264679	0.9364720952418213	1	0.9364720952418213	1	NA	linear	28	28
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.010748205881373431	0.04772203411329804	No data points have the baseline factor level	linear	28	9
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	sex	Male	sexMale	NA	NA	NA	NA	NA	0.39075345662021427	0.640455330928695	No data points have the baseline factor level	linear	28	9
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
FASYN-ELONG-PWY: fatty acid elongation -- saturated	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
FASYN-ELONG-PWY: fatty acid elongation -- saturated	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.28720096291080316	0.5269306922826307	No data points have the baseline factor level	linear	28	2
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	sex	Male	sexMale	NA	NA	NA	NA	NA	0.3210410347423731	0.5626666556274224	No data points have the baseline factor level	linear	28	2
GLYOXYLATE-BYPASS: glyoxylate cycle	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.16875447772085736	0.3862215881858797	No data points have the baseline factor level	linear	28	3
GLYOXYLATE-BYPASS: glyoxylate cycle	sex	Male	sexMale	NA	NA	NA	NA	NA	0.19767125604213787	0.4239996869323331	No data points have the baseline factor level	linear	28	3
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
METHGLYUT-PWY: superpathway of methylglyoxal degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.0036748955520954584	0.020918636219620302	No data points have the baseline factor level	linear	28	11
METHGLYUT-PWY: superpathway of methylglyoxal degradation	sex	Male	sexMale	NA	NA	NA	NA	NA	0.42646360255053545	0.6682935512909568	No data points have the baseline factor level	linear	28	11
P163-PWY: L-lysine fermentation to acetate and butanoate	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.26731665415403383	0.509260558169929	No data points have the baseline factor level	linear	28	2
P163-PWY: L-lysine fermentation to acetate and butanoate	sex	Male	sexMale	NA	NA	NA	NA	NA	0.8574722205406882	0.974533274539417	No data points have the baseline factor level	linear	28	2
PROPFERM-PWY: superpathway of L-alanine fermentation (Stickland reaction)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.26731665415403455	0.509260558169929	No data points have the baseline factor level	linear	28	2
PROPFERM-PWY: superpathway of L-alanine fermentation (Stickland reaction)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.8574722205406881	0.974533274539417	No data points have the baseline factor level	linear	28	2
PWY-5104: L-isoleucine biosynthesis IV	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.005011088200748463	0.02567219032075751	No data points have the baseline factor level	linear	28	11
PWY-5104: L-isoleucine biosynthesis IV	sex	Male	sexMale	NA	NA	NA	NA	NA	0.0957180310982851	0.2549326493839741	No data points have the baseline factor level	linear	28	11
PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.26731665415403455	0.509260558169929	No data points have the baseline factor level	linear	28	2
PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.8574722205406881	0.974533274539417	No data points have the baseline factor level	linear	28	2
PWY-5675: nitrate reduction V (assimilatory)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.040010998465149966	0.13323662488894938	No data points have the baseline factor level	linear	28	6
PWY-5675: nitrate reduction V (assimilatory)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.13675451931928423	0.3360830622385362	No data points have the baseline factor level	linear	28	6
PWY-5747: 2-methylcitrate cycle II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.011343459384721496	0.04937741143937592	No data points have the baseline factor level	linear	28	8
PWY-5747: 2-methylcitrate cycle II	sex	Male	sexMale	NA	NA	NA	NA	NA	0.028362056637578428	0.09863122297037671	No data points have the baseline factor level	linear	28	8
PWY-5838: superpathway of menaquinol-8 biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-5838: superpathway of menaquinol-8 biosynthesis I	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-5845: superpathway of menaquinol-9 biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-5845: superpathway of menaquinol-9 biosynthesis	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-5918: superpathway of heme b biosynthesis from glutamate	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-5918: superpathway of heme b biosynthesis from glutamate	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-6168: flavin biosynthesis III (fungi)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652805e-4	0.007178498589623336	contrasts can be applied only to factors with 2 or more levels	linear	28	14
PWY-6168: flavin biosynthesis III (fungi)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999991	1	contrasts can be applied only to factors with 2 or more levels	linear	28	14
PWY-622: starch biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.026106823884514768	0.09362430552261895	contrasts can be applied only to factors with 2 or more levels	linear	28	7
PWY-622: starch biosynthesis	sex	Male	sexMale	NA	NA	NA	NA	NA	0.6275601610653099	0.831606684883147	contrasts can be applied only to factors with 2 or more levels	linear	28	7
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-6803: phosphatidylcholine acyl editing	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.005011088200748463	0.02567219032075751	No data points have the baseline factor level	linear	28	11
PWY-6803: phosphatidylcholine acyl editing	sex	Male	sexMale	NA	NA	NA	NA	NA	0.0957180310982851	0.2549326493839741	No data points have the baseline factor level	linear	28	11
PWY-6876: isopropanol biosynthesis (engineered)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.28720096291080227	0.5269306922826307	No data points have the baseline factor level	linear	28	2
PWY-6876: isopropanol biosynthesis (engineered)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.3210410347423714	0.5626666556274224	No data points have the baseline factor level	linear	28	2
PWY-6906: chitin derivatives degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-6906: chitin derivatives degradation	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-6922: L-N&delta;-acetylornithine biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.005011088200748463	0.02567219032075751	No data points have the baseline factor level	linear	28	11
PWY-6922: L-N&delta;-acetylornithine biosynthesis	sex	Male	sexMale	NA	NA	NA	NA	NA	0.0957180310982851	0.2549326493839741	No data points have the baseline factor level	linear	28	11
PWY-7118: chitin deacetylation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.16875447772085736	0.3862215881858797	No data points have the baseline factor level	linear	28	3
PWY-7118: chitin deacetylation	sex	Male	sexMale	NA	NA	NA	NA	NA	0.19767125604213787	0.4239996869323331	No data points have the baseline factor level	linear	28	3
PWY-7209: superpathway of pyrimidine ribonucleosides degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.009074601156392206	0.041395098425734314	No data points have the baseline factor level	linear	28	9
PWY-7209: superpathway of pyrimidine ribonucleosides degradation	sex	Male	sexMale	NA	NA	NA	NA	NA	0.2601383341083287	0.509260558169929	No data points have the baseline factor level	linear	28	9
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.006054144099161748	0.029431094671837403	No data points have the baseline factor level	linear	28	10
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	sex	Male	sexMale	NA	NA	NA	NA	NA	0.1901847738794445	0.41758519887631523	No data points have the baseline factor level	linear	28	10
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.0016893791735051139	0.01125126529554406	No data points have the baseline factor level	linear	28	13
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	sex	Male	sexMale	NA	NA	NA	NA	NA	0.4215857978061929	0.6637733837799633	No data points have the baseline factor level	linear	28	13
PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.010748205881373282	0.04772203411329804	No data points have the baseline factor level	linear	28	9
PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I	sex	Male	sexMale	NA	NA	NA	NA	NA	0.39075345662021393	0.640455330928695	No data points have the baseline factor level	linear	28	9
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.0016893791735051139	0.01125126529554406	No data points have the baseline factor level	linear	28	13
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.4215857978061929	0.6637733837799633	No data points have the baseline factor level	linear	28	13
PWY-7456: &beta;-(1,4)-mannan degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-7456: &beta;-(1,4)-mannan degradation	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-7664: oleate biosynthesis IV (anaerobic)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-7664: oleate biosynthesis IV (anaerobic)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.008670821673594243	0.040102550240373375	No data points have the baseline factor level	linear	28	9
PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.07610549678236456	0.22032842893294946	No data points have the baseline factor level	linear	28	9
PWY-7992: superpathway of menaquinol-8 biosynthesis III	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.0016893791735051139	0.01125126529554406	No data points have the baseline factor level	linear	28	13
PWY-7992: superpathway of menaquinol-8 biosynthesis III	sex	Male	sexMale	NA	NA	NA	NA	NA	0.4215857978061929	0.6637733837799633	No data points have the baseline factor level	linear	28	13
PWY-801: homocysteine and cysteine interconversion	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	9.592888505652575e-4	0.007178498589623336	No data points have the baseline factor level	linear	28	14
PWY-801: homocysteine and cysteine interconversion	sex	Male	sexMale	NA	NA	NA	NA	NA	0.9999999999999983	1	No data points have the baseline factor level	linear	28	14
PWY-8188: L-alanine degradation VI (reductive Stickland reaction)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.26731665415403455	0.509260558169929	No data points have the baseline factor level	linear	28	2
PWY-8188: L-alanine degradation VI (reductive Stickland reaction)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.8574722205406881	0.974533274539417	No data points have the baseline factor level	linear	28	2
PWY-8189: L-alanine degradation V (oxidative Stickland reaction)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.26731665415403455	0.509260558169929	No data points have the baseline factor level	linear	28	2
PWY-8189: L-alanine degradation V (oxidative Stickland reaction)	sex	Male	sexMale	NA	NA	NA	NA	NA	0.8574722205406881	0.974533274539417	No data points have the baseline factor level	linear	28	2
PWY0-42: 2-methylcitrate cycle I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.005011088200748463	0.02567219032075751	No data points have the baseline factor level	linear	28	11
PWY0-42: 2-methylcitrate cycle I	sex	Male	sexMale	NA	NA	NA	NA	NA	0.0957180310982851	0.2549326493839741	No data points have the baseline factor level	linear	28	11
PWY66-389: phytol degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.20110861610712805	0.42791801382539063	No data points have the baseline factor level	linear	28	5
PWY66-389: phytol degradation	sex	Male	sexMale	NA	NA	NA	NA	NA	0.0851804866102843	0.2393679497149761	No data points have the baseline factor level	linear	28	5
RUMP-PWY: formaldehyde oxidation I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	NA	NA	NA	NA	NA	0.04448229302073127	0.14357733561597402	No data points have the baseline factor level	linear	28	7
RUMP-PWY: formaldehyde oxidation I	sex	Male	sexMale	NA	NA	NA	NA	NA	0.03084043812339079	0.10587490613493951	No data points have the baseline factor level	linear	28	7
